,name,god_0,god_1,god_2,city,addr,religion,tel,principal,longitude,latitude,dist
513,八德寺,濟公活佛,,,新北市,保新街149號,佛教,02-26416971,蔡松輝,121.688613891602,25.0700492858887,汐止區
514,妙慧禪寺,釋迦牟尼佛,,,新北市,小坑路8號,佛教,02-26422874,釋大嚴,121.693199157715,25.0653800964355,汐止區
515,福興宮,福德正神,,,基隆市,大同街瑪東里15號前,道教,02-24565971,楊秀雄,121.69758605957,25.1169338226318,七堵區
516,南山放生寺,藥師佛,,,新北市,華南里忠孝街108號,佛教,02-29450777,釋慧峰,121.512199401855,24.9847297668457,中和區
517,東德宮,五府千歲,,,新北市,積穗里新生街112巷臨20號,道教,02-22229013,謝志明,121.482299804688,25.0030498504639,中和區
518,礁溪里福德宮,福德正神,,,新北市,礁溪里長泰街56巷6之1號,道教,02-26710289,陳俊明,121.37809753418,24.9328193664551,三峽區
519,妙覺寺,釋迦牟尼佛,,,桃園市,美山美華里10鄰美山路2段1巷98弄51號,佛教,03-3884150,李衍淇,121.302597045898,24.8692798614502,大溪區
520,無極宮,瑤池金母,,,新北市,米倉里牛寮埔11號之3,道教,02-26102254,陳文果,121.432197570801,25.1425495147705,八里區
521,一如慈惠堂,瑤池金母,,,新北市,荖阡里荖阡坑路24號,道教,02-26102691,苑廖春靜,121.399696350098,25.1376495361328,八里區
522,代天殿靈雲宮,三聖大帝,,,臺北市,信義路5段150巷22弄43號,道教,03-4505571,林永昌,121.571098327637,25.0275897979736,信義區
523,福光寺,普庵祖師,,,基隆市,培德路209號,佛教,02-24656157,劉振裕,121.773597717285,25.1290397644043,信義區
524,仁安廟,三山國王,,,新北市,真理里新港街26巷53之1號,道教,02-24902606,吳心能,121.92749786377,25.0535907745361,貢寮區
525,順天宮,福德正神,三太子,,新竹市,內湖里中華路六段226巷48號,道教,03-5372068,王炳南,120.90754699707,24.7416744232178,香山區
526,大陳義胞觀音寺,普庵祖師,,,新北市,新生路273巷1之1號,道教,02-29223026,顏達中,121.505249023438,25.012788772583,永和區
527,檀林寺,釋迦牟尼佛,,,桃園市,三民里丸山2鄰3之2號,佛教,03-3328323,李麗芬,121.345092773438,24.8226680755615,復興區
528,天后宮,天上聖母,,,新竹市,三民里10鄰中華路二段52號,道教,03-5322666,林振永,120.981201171875,24.8084506988525,東區
529,新竹市東勢福龍山宮,福德正神,,,新竹市,東勢里2鄰東勝路46號,道教,03-5752613,吳建銘,120.987503051758,24.8036003112793,東區
530,潮音禪寺,釋迦牟尼佛,,,新竹縣,東安里1鄰中豐路一段80巷10號,佛教,03-5872267,姜仁等,121.177803039551,24.7846202850342,關西鎮
531,龍星眾天殿,天上聖母,,,新北市,潭邊里湳窟路42號,道教,02-26631971,鍾君明,121.655174255371,24.9941940307617,石碇區
532,靈菩寺,普庵祖師,,,新北市,忠孝東路512號旁往上450公尺處,佛教,02-86482247,郭華明,121.666900634766,25.0754909515381,汐止區
533,板橋市正聖福德宮,福德正神,,,新北市,自由路26巷30號,道教,02-22569557,簡光宏,121.466796875,25.0224094390869,板橋區
534,三抱竹聚安宮,福德正神,,,新北市,福安里大觀路二段162號(暫厝),道教,02-29662417,吳濟田,121.442810058594,24.9988899230957,板橋區
535,板橋接雲寺,普庵祖師,,,新北市,西門街69號,佛教,02-29660766,江清秀,121.454399108887,25.0088806152344,板橋區
536,福海宮,天上聖母,,,基隆市,教孝街55巷11弄16號,佛教,02-24653455,陳進(暫代)往生,121.774337768555,25.1390933990479,信義區
537,靈台山靈玄宮,靈山老母,,,基隆市,華新二路105之3號,道教,02-24522049,林慶盛,121.659927368164,25.1232662200928,七堵區
538,白馬寺,釋迦牟尼佛,,,新北市,橫路里興南路三段40巷26號,佛教,02-29426228,林玉珍,121.494598388672,24.9785003662109,中和區
539,瑞福宮,福德正神,,,新北市,柑坪里明燈路1段84號前,道教,02-24969135,許朝明,121.819999694824,25.1078796386719,瑞芳區
540,碧雲宮,玉皇大帝,,,新北市,深澳里深澳路3號,道教,02-24975906,賴孟宏,121.816398620605,25.1290893554688,瑞芳區
541,石和宮,關聖帝君,,,新竹縣,埔和村19鄰212之1號,道教,03-5689498,洪華駿,120.997886657715,24.9343528747559,新豐鄉
542,永安寺,釋迦牟尼佛,,,桃園市,湧光里8鄰湧光路106號,佛教,03-4696358,古菊妹,121.209800720215,24.8969593048096,平鎮區
543,福德神宮,福德正神,,,新竹市,福德里6鄰福德街4號,道教,03-5265480,蔡永鴻,120.964996337891,24.7991600036621,東區
544,真福地土地公,福德正神,,,新竹市,高峰路202巷3號,道教,03-5230176,陳耿弘,120.976501464844,24.7857704162598,東區
545,恆光禪寺,釋迦牟尼佛,,,臺北市,碧山路44之6號,佛教,02-27933000,吳貞治,121.589202880859,25.1062202453613,內湖區
546,財團法人新北市淡水無極天元宮,關聖帝君,,,新北市,水源里北新路3段36號,道教,02-26212759,周志達,121.484703063965,25.1863899230957,淡水區
547,財團法人台灣省新竹市天王宮,李靖托塔天王,,,新竹市,民富里民富街178巷23弄2號,道教,03-5252989,李玉玲,120.958282470703,24.8072547912598,北區
548,財團法人奉天宮,天上聖母,,,新竹市,明湖路482巷101號,道教,03-5201781,江義德,120.962516784668,24.7838039398193,東區
549,財團法人新北市拱北殿,孚佑帝君,,,新北市,烘內里汐萬路3段88號,道教,02-26461888,林賴松,121.641899108887,25.0943698883057,汐止區
550,新約龍華佛教聖國山保安堂,普庵祖師,,,臺北市,富民里康定路188巷4弄6號,佛教,02-23114785,蘇三吉,121.501403808594,25.0388793945313,萬華區
551,武廟,關聖帝君,,,桃園市,民生路167號,道教,03-3398175,徐松年,121.312812805176,24.9943256378174,桃園區
552,太極宮,三清道祖,,,桃園市,大有里三元街566號,道教,03-3343168,王德基,121.318603515625,25.0027904510498,桃園區
553,保安宮,關聖帝君,,,新北市,侯硐里2鄰侯硐路302號,道教,02-24972506,黃奕源,121.831596374512,25.0898456573486,瑞芳區
554,松山靈隱寺,普庵祖師,,,臺北市,松隆里松山路臨677之15號,佛教,02-27281139,許蓮池,121.581398010254,25.0250301361084,信義區
555,極樂寺,釋迦牟尼佛,,,基隆市,信二路270號,佛教,02-24222570,釋星雲,121.747291564941,25.1308403015137,信義區
556,財團法人新北市東陽宮,李太白金星,,,新北市,尖山里尖山路86號,道教,02-26792550,張天養,121.348197937012,24.949670791626,鶯歌區
557,國聖仁和宮,周府將軍,,,新北市,野柳里坑內11號,道教,02-24983717,張淑慧,121.686485290527,25.20263671875,萬里區
558,心善寺,釋迦牟尼佛,,,桃園市,埔頂里埔頂路416號,佛教,03-4871028,呂萬銘,121.11067199707,24.9564437866211,新屋區
559,財團法人承天武聖廟,關聖帝君,,,臺北市,黎安里臥龍街477之12號,道教,02-27353788,黃裕欽,121.563499450684,25.012020111084,信義區
560,財團法人台北市華嚴蓮社,釋迦牟尼佛,,,臺北市,濟南路2段44號,佛教,02-23513868,許傳齡,121.530700683594,25.0404090881348,中正區
561,財團法人台北市圓通學苑,釋迦牟尼佛,,,臺北市,錦華里潮州街58之1號,佛教,02-23217983,游月台,121.523582458496,25.0292320251465,大安區
562,福明殿,福德正神,,,基隆市,華新一路9之5號,道教,02-24515607,高淮徑,121.666603088379,25.0889701843262,七堵區
563,五鳳慈蓮寺,準提菩薩,,,新北市,金圳里金敏54之2號,道教,02-26720653,陳芸汶,121.40470123291,24.8854103088379,三峽區
564,山口廟,舍人公,,,新北市,光陽里中華路2巷31弄10號,道教,02-29851038,蔡詩鴻,121.48210144043,25.0608005523682,三重區
565,三重同仁宮,福德正神,,,新北市,二重里大有街1之41號,道教,02-29813014,葉德根,121.476501464844,25.0653705596924,三重區
566,梘頭福德祠,福德正神,,,臺北市,內湖路2段450號,道教,02-27928299,黃家村,121.592498779297,25.083589553833,內湖區
567,金剛寺,釋迦牟尼佛,,,新竹縣,七星村14鄰57號,佛教,03-5809206,蕭麗芬,121.015701293945,24.6466007232666,峨眉鄉
568,龍泉寺,釋迦牟尼佛,,,新竹市,高峰里8鄰寶山路188巷2號,佛教,03-5229215,許苡汎,120.975898742676,24.7905807495117,東區
569,佛心禪寺,燃燈佛,釋迦牟尼佛,彌勒佛,新北市,上德里坪碇路333號,佛教,02-26656965,王翠霞,121.683799743652,24.9528045654297,坪林區
570,照善寺,釋迦牟尼佛,,,基隆市,復興街73巷95號,佛教,02-24260063,洪碧玉,121.754127502441,25.1249656677246,仁愛區
571,天澤宮,廣澤尊王,,,基隆市,南新街51巷73之5號,道教,02-24269106,陳勇呈,121.749183654785,25.1212062835693,仁愛區
572,天聖宮,五府千歲,,,基隆市,祥豐街449巷43號,道教,02-24622033,謝許月鶯,121.76789855957,25.1476593017578,中正區
573,台北市士林承德福德宮,福德正神,,,臺北市,後港街劍潭路40號,道教,02-25322521,陳福隆,121.522598266602,25.0830307006836,士林區
574,台北市文山區溝子口福德宮,福德正神,,,臺北市,木柵路1段59巷1號,道教,02-22360769,翁傳煌,121.551300048828,24.9879302978516,文山區
575,財團法人新北市新店區太平宮,開漳聖王,,,新北市,太平里太平路61號,道教,02-22110081,黃朝安,121.533096313477,24.9588508605957,新店區
576,財團法人台灣省基隆市益心堂,金仙姑菩薩,,,基隆市,干城里安一路266巷99號,佛教,02-24230819,陳淑姿,121.72859954834,25.1327991485596,安樂區
577,淡水大王廟,城隍爺,,,新北市,忠寮里大竹圍5號,道教,02-26201145,李啟鈗,121.466606140137,25.1953105926514,淡水區
578,淡水孫臏宮,孫臏祖師,,,新北市,中興里水源街一段47巷2號,道教,02-26233865,邱加斗,121.443901062012,25.1724891662598,淡水區
579,興音寺,普庵祖師,,,新北市,樹興里興福寮1之6號,佛教,02-86260140,余秋花,121.488296508789,25.1639995574951,淡水區
580,新北市三寶宮,天上聖母,,,新北市,水源里南勢埔20號,道教,02-26218587,黃東元,121.481796264648,25.1783103942871,淡水區
581,護國宮,中壇元帥,,,桃園市,中德里15鄰國際路一段401巷123號,道教,03-3677405,林銘域,121.28929901123,24.9665508270264,桃園區
582,崇福寺,釋迦牟尼佛,,,桃園市,長安里2鄰民光路168號,佛教,03-3341637,陳建安,121.304817199707,25.003812789917,桃園區
583,天龍宮,顯應祖師,,,新北市,阿柔里阿柔洋61號,道教,02-26621931,辜寶童,121.606796264648,24.9979705810547,深坑區
584,財團法人新竹市東山綠水福德會,福德正神,,,新竹市,綠水里博愛街79巷8號,道教,03-5712202,鄭勝焱,120.981872558594,24.7986602783203,東區
585,三塊厝靈安宮,四府將軍,,,新竹市,樹下里6鄰樹下街95號,道教,03-5388266,吳子龍,120.934364318848,24.799503326416,香山區
586,新店明聖宮,謝映登仙翁,,,新北市,北宜路二段63巷20號,道教,02-22172020,陳忠作,121.549201965332,24.9522094726563,新店區
587,珊瑚貝殼廟,濟公活佛,,,新北市,二坪頂69號,道教,02-26367002,謝榮壽,121.539703369141,25.2384395599365,三芝區
588,北海聖雲宮,天上聖母,,,新北市,福德里埔尾1之2號,道教,02-26362861,江宗柏,121.499603271484,25.2482299804688,三芝區
589,北城慈雲堂,正一天師,,,新北市,安坑63之2號,道教,02-26726989,林信,121.474403381348,24.927619934082,三峽區
590,台北市文昌宮,文昌帝君,,,臺北市,集英里民生西路45巷9號,道教,02-25210366,黃忠慶,121.520896911621,25.0572891235352,中山區
591,永昌宮,神農大帝,,,桃園市,南興里11鄰仁和路二段190巷27號,道教,03-3806459,徐福全,121.26490020752,24.9044094085693,大溪區
592,上乘靜修精舍,釋迦牟尼佛,,,新北市,長坑里楓林坑8號,佛教,02-26104545,簡寬義,121.381698608398,25.1328792572021,八里區
593,海龍宮,普庵祖師,,,新北市,德音里成泰路1段189巷臨41號,道教,02-22932276,陳淑娟,121.42790222168,25.0755405426025,五股區
594,彌勒佛殿,明明上帝,,,桃園市,廣福路669之17號,一貫道,03-3660485,林豐凡,121.283340454102,24.9596843719482,八德區
595,鳳蓮宮,普庵祖師,,,新竹縣,山崎村建興路一段51巷58號,佛教,03-5595689,何啟霖,120.994567871094,24.8719387054443,新豐鄉
596,福明宮,三官大帝,,,桃園市,雙連里雙福路2段2號,道教,03-4900569,劉興村,121.185066223145,24.9658660888672,平鎮區
597,慈法禪寺,釋迦牟尼佛,,,新北市,廣福里學府路一段23巷21號6樓(暫厝),佛教,02-22612276,徐明輝,121.458099365234,24.9871292114258,土城區
598,大仙廟,仙公,,,新竹縣,水磜村7鄰水磜子42號,道教,03-5803031,林永源,121.056251525879,24.710428237915,北埔鄉
599,台北文山興安宮,福德正神,,,臺北市,仙岩路16巷64號,道教,02-86632817,賴榮富,121.550201416016,24.9963798522949,文山區
600,竹月寺,普庵祖師,,,臺北市,環山路2段50巷14弄臨14之7號,佛教,02-27979284,陳雪慧,121.571601867676,25.0897903442383,內湖區
601,福德宮,福德正神,,,基隆市,瑪東里大同街31號之1,道教,02-24565997,李簡樹,121.695220947266,25.1263427734375,七堵區
602,和衷宮,朱府王爺,,,新北市,草東里公明街56巷1號,道教,02-26264155,黃逢晚,121.443496704102,25.1683597564697,淡水區
603,上天福安宮,福德正神,,,新北市,上天里滴水子路29號,道教,02-24578822,林其鋒,121.772399902344,25.0816593170166,瑞芳區
604,境福宮,福德正神,,,新竹市,南隘里8鄰南隘路二段151巷27號,道教,03-5371309,邱坤源,120.936752319336,24.7306213378906,香山區
605,隆聖宮,關聖帝君,,,新竹縣,富興村2鄰忠義街16號,道教,03-5806902,黎傳炳,120.988578796387,24.6886806488037,峨眉鄉
606,萬佛禪寺,釋迦牟尼佛,,,新竹市,東山里1鄰寶山路151號,佛教,03-5222474,徐月娥,120.976409912109,24.7911319732666,東區
607,永平寺,釋迦牟尼佛,,,新北市,興華里車埕79號,佛教,02-26372889,林妙貞,121.496299743652,25.200740814209,三芝區
608,陀靈寺,地藏王菩薩,,,新北市,集福里7鄰孝義路48號,佛教,02-22913816,葉雲丙,121.454597473145,25.1105995178223,五股區
609,財團法人台北市松山寺,釋迦牟尼佛,,,臺北市,雙和里吳興街284巷17之1號,佛教,02-27384304,吳懿貞,121.569000244141,25.023380279541,信義區
610,雲義山帝君廟,關聖帝君,,,基隆市,自強路45-2號,道教,02-24555522,蔡明德,121.705497741699,25.1105804443359,七堵區
611,埤仔頭福德宮,福德正神,,,新北市,外南里南山路236之1號,道教,02-89410077,游塗容,121.506401062012,24.9894008636475,中和區
612,中和九玄宮,玄天上帝,,,新北市,新南里景平路493巷12弄臨16號,道教,02-22454912,葉承祐,121.499397277832,24.9974594116211,中和區
613,千佛山華德禪寺,燃燈佛,釋迦牟尼佛,彌勒佛,新北市,溪南里介壽路二段138巷1弄166號,佛教,02-86768953,蘇敏月,121.403198242188,24.9274291992188,三峽區
614,東興宮,開漳聖王,,,桃園市,新峰里復興路2段758巷45號,道教,03-3825576,姚俊雄,121.318496704102,24.8295001983643,大溪區
615,八里慈惠堂,瑤池金母,,,新北市,龍形一街33巷17號(暫厝),道教,02-26182555,蔡萬得,121.449501037598,25.1293792724609,八里區
616,台北縣八里鄉竹龍廟,玉皇大帝,,,新北市,大崁里3鄰20號,道教,02-26103645,張金蓮,121.42310333252,25.1590919494629,八里區
617,青雲宮,神農大帝,,,臺北市,民權西路160巷30弄7號,道教,02-25571606,張袖傑,121.515800476074,25.0613193511963,大同區
618,台北市內湖區碧霞宮,玉皇三公主娘娘,,,臺北市,碧山路29號,道教,02-27904630,易輝聰,121.58869934082,25.0940895080566,內湖區
619,真聖堂,孚佑帝君,,,臺北市,延平北路2段61巷16號,佛教,02-25568206,張謝惠芳,121.512100219727,25.055477142334,大同區
620,漁澳順天宮,天上聖母,,,新北市,龜吼里漁澳路4號,道教,02-24922089,陳國龍,121.683601379395,25.1898403167725,萬里區
621,菩提講堂,釋迦牟尼佛,,,臺北市,建泰里南京西路18巷4弄2號,佛教,02-25585736,陳氷痕,121.52010345459,25.0522594451904,大同區
622,大普義福德宮,福德正神,,,桃園市,普義149號邊,道教,03-4615470,管正光,121.240303039551,24.9649868011475,中壢區
623,五股順天府,池府王爺,,,新北市,集賢里凌雲路二段62號之5,道教,02-22918751,陳勝源,121.442199707031,25.1051502227783,五股區
624,保民殿,神農大帝,,,新北市,魚行里魚杭1號,道教,02-24931749,曹拯民,121.880447387695,25.026611328125,雙溪區
625,慈明寺,濟公活佛,,,基隆市,過港路10巷353號,佛教,02-24576783,釋見羹,121.742652893066,25.1062316894531,暖暖區
626,南昌宮,王爺,,,新竹縣,南埔村2鄰17號,道教,03-5802076,蕭宗芳,121.041778564453,24.6970119476318,北埔鄉
627,通淮宮,關聖帝君,,,基隆市,西定路104巷68號,道教,02-24235722,陳黃富美,121.735496520996,25.1346092224121,中山區
628,興元宮,三官大帝,,,桃園市,龍岡龍興里龍岡路三段37巷92弄102之1號,道教,03-4583276 / 4583282,吳嘉和,121.232902526855,24.9393672943115,中壢區
